3.919057,0.776384
0.633349,2.340167
2.281870,2.302146
3.888371,3.347114
0.710082,4.731405
1.705809,5.502904
2.879215,4.773326
3.344592,3.943031
3.494387,2.205115
2.881763,5.291215
4.141858,0.830149
2.158909,4.094126
3.931724,2.440068
1.934589,3.288436
5.911497,4.568692
2.349656,4.516362
4.287805,1.249094
2.741242,2.987164
6.140981,2.092374
1.649127,2.229037
1.373368,1.422723
1.403670,4.300963
2.255223,2.273016
4.605721,1.816037
4.206245,3.923407
1.131234,3.560755
1.143296,3.721513
1.251851,1.938438
5.720076,2.778938
2.373652,2.765408
2.038289,6.222203
0.720949,3.002063
0.913964,3.550528
3.689007,0.769503
1.904838,2.193323
3.131622,1.565500
2.466366,2.577476
0.158733,1.478365
1.101568,5.703394
0.085322,4.220005
0.626081,5.768738
5.269733,2.033964
3.778894,0.938626
4.356472,1.260680
5.095272,2.945873
3.771943,3.910023
3.222642,4.812557
2.782981,3.913458
0.080742,0.463113
0.296094,0.444131
1.650261,4.367395
2.917264,6.242457
1.615443,2.118191
3.664268,3.121154
5.602484,2.669475
4.848167,1.263278
0.518511,3.891124
3.880069,3.566465
5.016120,6.190393
4.028643,3.775352
1.786170,3.497581
6.077127,4.050947
4.708977,1.767799
4.555322,2.306897
2.995299,2.057347
3.118791,5.605735
5.040616,0.548087
0.587229,5.194438
4.542333,1.780496
3.191205,4.184140
4.481106,4.358908
4.383453,6.001219
4.804340,2.749427
2.132565,6.228179
5.739717,0.574875
6.138928,4.492071
2.485801,2.350840
2.223579,5.819013
3.591449,1.028300
5.552660,3.328093
1.979019,0.441738
2.018690,2.312045
1.520147,5.627306
4.310945,6.203419
3.507231,3.427867
1.594947,5.402728
5.660927,1.929754
1.237536,0.113590
1.349196,2.098177
3.233587,5.611329
2.821194,0.235581
0.844491,5.292419
2.535384,1.645796
0.578753,2.984244
1.212345,4.507785
3.669724,1.570652
0.696589,6.249184
3.848417,3.051724
3.022174,4.588737
4.793686,4.886832
6.030024,4.300806
3.919896,1.420428
5.955059,4.201851
3.379364,2.029147
3.950132,4.797671
4.398369,3.049560
3.559852,4.823916
5.844675,6.117322
0.934168,5.036847
3.402257,5.003024
1.190531,3.153491
1.906265,5.594127
0.826948,1.224179
0.568448,0.364974
5.094682,5.478864
3.907877,6.065036
4.033644,0.006603
0.940851,2.391142
2.863832,5.241674
4.108513,2.867629
3.291051,2.146792
4.619810,1.358374
0.699698,5.181558
3.963751,0.722876
4.344185,4.509512
5.796660,6.078213
3.179363,5.938039
2.091951,0.966774
3.991406,1.484054
4.274990,3.989486
3.666491,0.488906
1.131435,2.962530
2.865796,0.226247
4.659486,0.903467
0.000719,4.565042
0.412008,4.149478
2.499499,3.731318
6.135145,5.624669
0.608559,1.720787
