0.119883,0.113733,0.005611,-0.792553,0.539908,0.600036,0.035996,-0.057988,0.930991,-0.209737,0.127296,0.255556,1.182453,-0.373020,0.265157,0.407960,1.302270,0.082613,0.474020,-0.829816
0.343990,-0.597309,1.434014,1.401302,-0.040982,0.154231,-0.222067,0.845179,-1.003317,0.465646,-0.707935,-0.413081,1.112413,0.347611,0.564080,-1.486479,0.492147,0.294383,-0.492291,-1.594737
0.368699,1.569573,0.913456,0.492652,0.928917,-0.718013,0.388757,-0.510760,-0.389845,-0.173435,-0.909755,-1.000264,-0.928161,-1.548163,-0.373678,-0.482224,0.370613,0.715473,0.955638,0.508290
1.156020,-0.474178,-1.265934,-0.419245,0.947172,1.303034,-0.261527,-1.697904,-0.559766,1.445076,1.154379,-0.668333,-1.381526,-0.263485,1.179360,0.920147,-0.659805,-1.038272,0.140127,0.657145
0.983778,0.599708,-0.034286,-1.131245,-0.558040,-0.353878,-0.128417,-0.601611,0.679696,1.625430,0.117018,-0.013996,-1.188379,0.099762,0.739926,-1.416757,0.880638,-0.041063,-1.440947,0.760476
1.464984,-0.714499,-0.415429,-1.603431,0.577532,0.107847,-0.132104,0.594607,-0.775885,-0.442356,0.302146,0.483881,-1.467866,1.546635,0.584073,-0.174749,-0.946230,-1.335828,0.537260,-0.063138
1.136073,-0.100785,-1.369335,-1.057160,1.460731,1.568711,-1.383852,-0.916956,1.153958,-0.459118,-0.818794,1.562327,0.493485,-1.515860,-0.265406,0.410296,0.130659,0.899224,-0.181011,-1.445574
0.719692,0.426746,1.021425,0.089979,1.013484,0.160861,0.765546,0.414635,0.347086,0.537330,-0.131406,0.201232,-0.546010,-0.493296,-0.780997,-1.292268,-0.830020,-1.681059,-0.663986,-1.506896
0.674798,-0.893438,0.172683,0.564375,-0.755400,-0.071578,0.729737,-0.374900,-0.316652,0.797614,-0.149285,-0.942378,0.414777,0.983064,-0.492456,-0.686964,0.442879,0.322293,-0.147225,0.215640
0.259113,-0.751245,1.462487,1.109775,0.186623,0.073439,-0.294001,0.661601,-0.632595,1.017694,-1.218304,0.034290,0.514094,1.560876,1.016628,-0.434135,0.365979,1.391137,0.425056,-0.507777
1.320018,-0.392510,0.365467,-1.510997,-1.031658,-0.645689,0.303288,1.201890,-0.135555,1.536360,-1.382243,-0.152294,0.384187,-1.599398,0.804209,-0.889820,-0.521778,0.834990,0.740464,1.246661
0.994507,-1.099046,0.196877,1.211606,-0.585646,-1.291896,-0.324273,1.389504,0.290235,-1.469224,0.707349,1.547824,-0.274691,-1.598802,-1.047781,1.633234,0.609819,-1.660798,1.137353,1.701319
0.378791,0.511575,-0.280788,1.700313,-0.201814,0.484198,0.546345,1.022780,0.607116,1.450443,-0.067577,0.290010,0.034412,1.500572,0.798860,0.890561,0.797607,0.515532,0.125659,1.625844
1.086596,-1.520756,1.217019,0.266604,-0.139506,-1.233559,-1.228344,1.047414,-0.719064,-0.031418,0.370598,1.189284,0.283861,-0.362087,-0.711939,-0.142654,-0.812218,-0.860003,0.492241,-0.413370
0.549461,0.298474,0.238352,1.286715,0.086174,1.375560,0.563094,0.161129,1.286964,0.481643,1.431551,1.228941,0.952268,0.171436,0.460082,-0.400916,0.531963,0.545410,0.953870,0.207415
0.515865,0.333675,0.340742,0.549838,0.037708,1.341344,-0.123716,1.648951,0.036862,1.019642,0.481508,0.267010,0.944487,0.363373,1.240333,1.120999,1.208574,1.465697,0.894768,0.903822
0.845881,1.053989,0.330821,-1.148458,-0.595857,-1.216445,-0.682044,0.558444,1.457006,0.521836,-0.527253,0.369171,-0.487023,0.490316,-0.131492,-1.032977,1.261734,-1.254414,-0.861015,1.012085
1.093305,-0.272064,-0.931161,-0.386552,0.499368,0.766254,0.098294,-0.718981,-0.564227,0.415491,0.776979,-0.094272,-0.678798,-0.089466,0.350416,0.169561,0.082275,-0.241148,-0.427949,0.351790
0.258630,1.087577,1.459875,0.798719,0.247121,0.338732,0.024402,-0.085263,-0.676935,-0.315257,-1.369847,-0.285886,0.252697,0.002979,0.521138,0.357837,0.777832,0.588887,0.990836,0.580337
0.159580,-0.001736,-0.006236,-0.901727,0.808603,0.959427,0.101427,-0.233748,1.178449,-0.551479,0.340734,0.795649,1.272046,-0.345451,0.705582,-0.239830,1.062838,0.521838,1.093881,-0.382609
0.734193,0.119833,-0.056689,-0.605479,-0.534702,0.761011,0.816071,1.604232,-0.680301,0.348493,0.348725,-0.228259,0.044468,1.095311,-0.320802,1.332996,0.472001,-0.271428,-0.500657,-0.634385
1.109731,0.131417,-1.283599,-1.346918,1.375753,1.273091,-1.345146,0.207633,1.203680,-1.541429,-0.921988,1.362455,0.572849,0.205660,-0.221503,-1.512338,-0.128491,1.244881,0.438140,0.186527
0.901797,-0.005449,-0.693603,0.402560,0.415240,0.888033,-0.196661,-1.537861,-0.030916,-0.311815,0.231820,0.565892,-0.399529,-0.382812,0.497666,1.290568,-0.556416,0.090874,0.592035,-1.443500
0.952831,-1.356813,1.379159,-0.022654,0.893927,-0.943898,-0.183157,-0.345904,-1.137503,0.697677,-1.275099,-0.213455,-0.609072,1.666092,0.276639,-0.512445,0.621286,0.878658,0.242960,-0.952672
